status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angries,num_thankfuls,stress_score,topic
6250307292_10156873554167293,b'The magazine has apologized for its touched-up cover.',"b""Solange Knowles sang 'don't touch my hair.' But a U.K. magazine did just that.""",link,https://www.washingtonpost.com/news/morning-mix/wp/2017/10/23/magazine-apologizes-to-solange-knowles-after-editing-out-her-braids-on-its-cover/?tid=sm_fb&utm_term=.cb9f59229709,10/23/17 9:00,96,20,4,70,1,12,2,0,11,0,-0.153846154,news
6250307292_10156873526262293,b'New testimony and DNA testing has forced a Florida judge to reconsider the conviction after nearly three decades.',"b'A brutal racial murder, a pair of neo-Nazi brothers and a big lie'",link,https://www.washingtonpost.com/news/morning-mix/wp/2017/10/23/florida-authorities-imprisoned-the-wrong-skinhead-in-1987-race-murder/?tid=sm_fb&utm_term=.25732bf86e58,10/23/17 8:45,145,10,30,84,2,33,0,2,24,0,-0.196721311,news
6250307292_10156873259352293,"b'""With this White House, it seems that a more sinister game is afoot,"" a former speechwriter for President Obama writes.'",b'Perspective | Are Jared and Ivanka erasing history?',link,https://www.washingtonpost.com/news/made-by-history/wp/2017/10/23/are-jared-and-ivanka-erasing-history/?tid=sm_fb&utm_term=.0062cc742c6b,10/23/17 8:30,2311,119,419,803,5,225,17,63,1198,0,-0.410809019,news
6250307292_10156873153027293,"b'""Journalists are absolutely without protection in our country.""'",b'Assailant stabs top journalist at leading Moscow radio station',link,https://www.washingtonpost.com/world/europe/assailant-stabs-top-journalist-at-leading-moscow-radio-station/2017/10/23/b3a72b8a-b7df-11e7-be94-fabb0f1e9ffb_story.html?tid=sm_fb,10/23/17 8:15,320,43,68,65,2,31,1,90,131,0,-0.42745098,world
6250307292_10156872962247293,b'Toback denied the allegations.',b'Director James Toback accused of sexual abuse by 38 women',link,https://www.washingtonpost.com/news/morning-mix/wp/2017/10/23/director-james-toback-accused-of-sexual-abuse-by-38-women/?tid=sm_fb,10/23/17 8:00,145,46,15,58,0,24,6,7,50,0,-0.293103448,news
6250307292_10156873125302293,"b'""I heard someone yelling, \'It\'s my baby! It\'s my baby!\'""'","b'Pair of pit bulls attack and kill 7-year-old boy in Lowell, Mass.'",link,https://www.washingtonpost.com/news/morning-mix/wp/2017/10/23/its-my-baby-its-my-baby-two-pit-bulls-fatally-maul-7-year-old-boy-in-mass-authorities-say/?tid=sm_fb,10/23/17 7:45,4749,895,508,546,10,218,7,2748,1220,0,-0.470021413,news
6250307292_10156873147152293,"b'""It made me cry.""'","b""Gold Star widow Myeshia Johnson breaks silence over Trump's condolence call""",link,https://www.washingtonpost.com/news/politics/wp/2017/10/23/it-made-me-cry-gold-star-widow-myeshia-johnson-breaks-silence-on-trumps-condolence-call/?tid=sm_fb,10/23/17 7:30,5253,339,737,1494,27,67,9,2974,682,0,-0.48151104,news
6250307292_10156873136662293,"b'""Two qualified and apparently willing candidates have emerged.""\nVia Washington Post Opinions, Outlook, and PostEverything'",b'Opinion | The most popular parlor game in Washington: Who will replace Tillerson?',link,https://www.washingtonpost.com/opinions/global-opinions/the-most-popular-parlor-game-in-washington-who-will-replace-tillerson/2017/10/22/9aa2f00a-b5d3-11e7-a908-a3470754bbb9_story.html?tid=sm_fb,10/23/17 7:15,358,71,38,210,3,46,84,5,10,0,0.243243243,opinions
6250307292_10156872882737293,b'The president took his dislike of journalists to a level that even exceeds the hostility in Washington.',"b""Czech president waves mock rifle 'at journalists' during press conference""",link,https://www.washingtonpost.com/news/worldviews/wp/2017/10/23/czech-president-brandished-a-mock-gun-toward-journalists-amid-fears-that-media-conditions-there-could-deteriorate/?tid=sm_fb,10/23/17 7:00,846,138,105,124,1,169,23,33,496,0,-0.349722992,news
6250307292_10156872821602293,b'A wave of new technology intended to make trucks safer is sweeping the industry.',"b'Are those 80,000 pound trucks tailgating each other? Soon it may be perfectly normal \xe2\x80\x94 and safe'",link,https://www.washingtonpost.com/local/trafficandcommuting/are-those-80000-pound-trucks-tailgating-each-other-soon-it-may-be-perfectly-normal--and-safe/2017/10/22/fbbbb0fa-a2de-11e7-b14f-f41773cd5a14_story.html?%3Ftid=sm_fb,10/23/17 6:30,248,42,45,205,4,32,0,5,2,0,-0.034883721,local
6250307292_10156872953507293,b'Lawmakers in both parties increasingly consider Trump untrustworthy.',b'The great dealmaker? Lawmakers find Trump to be an untrustworthy negotiator.',link,https://www.washingtonpost.com/politics/the-great-dealmaker-lawmakers-find-trump-to-be-an-untrustworthy-negotiator/2017/10/22/7709aea8-b5d4-11e7-be94-fabb0f1e9ffb_story.html?tid=sm_fb,10/23/17 6:15,2328,369,595,1716,14,61,383,103,51,0,0.198529412,politics
6250307292_10156868624302293,"b""Would-be parents seeking donor eggs and sperm can pick and choose from long checklists of physical and intellectual characteristics \xe2\x80\x94 it's become a multi billion dollar business.""",b'How the booming fertility business is changing the face of American families',link,https://www.washingtonpost.com/national/health-science/donor-eggs-sperm-banks-and-the-quest-for-good-genes/2017/10/21/64b9bdd0-aaa6-11e7-b3aa-c0e2e1d41e38_story.html?tid=sm_fb&utm_term=.ed382a424f6e,10/23/17 6:00,144,48,34,83,2,20,1,25,13,0,-0.286885246,national
6250307292_10156872808697293,"b'""Helplessness is not an option, and rage alone will change nothing.""\nVia Washington Post Opinions, Outlook, and PostEverything'",b'Opinion | What Trump did to Kelly shows how far we have fallen',link,https://www.washingtonpost.com/opinions/what-trump-did-to-kelly-shows-how-far-we-have-fallen/2017/10/22/f3a6832c-b5d5-11e7-be94-fabb0f1e9ffb_story.html?tid=sm_fb,10/23/17 5:31,5557,564,995,3207,14,94,39,1438,765,0,-0.457446809,opinions
6250307292_10156868871647293,"b'""I worry that some women will learn, like I did, that saying #MeToo attracts people determined to discount your assault.""'",b'Perspective | I went public with my sexual assault. And then the trolls came for me.',link,https://www.washingtonpost.com/news/posteverything/wp/2017/10/18/i-went-public-with-my-sexual-assault-and-then-the-trolls-came-for-me/?utm_term=.903490703db8&tid=sm_fb,10/23/17 5:00,956,75,96,324,2,17,2,352,259,0,-0.480221519,news
6250307292_10156868939277293,"b'In the Badger State, late September to late October is cranberry season.'","b'In Wisconsin, visitors can literally dip their toes into the cranberry harvest'",link,https://www.washingtonpost.com/lifestyle/travel/in-wisconsin-visitors-can-literally-dip-their-toes-into-the-cranberry-harvest/2017/10/17/669ebd7e-b331-11e7-9e58-e6288544af98_story.html?tid=sm_fb&utm_term=.683f7703bb7c,10/23/17 4:00,204,20,33,173,11,18,2,0,0,0,0.209677419,lifestyle
6250307292_10156869586612293,"b""His ultimate mission? To raise $1 million for wounded veteran charities and to show other veterans that they're an important part of society.""","b""31 marathons, 31 days, 31 cities: After losing both legs in Afghanistan, he's running to inspire""",link,https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/10/19/31-marathons-31-days-31-cities-after-losing-both-legs-in-afghanistan-hes-running-to-inspire/?utm_term=.ad7587d4b359&tid=sm_fb,10/23/17 2:00,508,16,61,386,90,31,0,1,0,0,0.364754098,news
6250307292_10156868946172293,b'It may not even have anything to do with the relationship.',b'Why do people in good relationships cheat? Your infidelity questions answered.',link,https://www.washingtonpost.com/news/soloish/wp/2017/10/17/why-do-people-in-good-relationships-cheat-esther-perel-answers-our-questions-on-infidelity/?tid=sm_fb&utm_term=.594ee2f97c17,10/23/17 1:00,147,30,36,130,0,7,3,7,0,0,-0.117647059,news
6250307292_10156871860217293,"b'Presenters saluted and cheered Letterman, and made sure to mock him for his relentless beard.'","b""David Letterman's friends \xe2\x80\x94 and shrink \xe2\x80\x94 make his Twain ceremony as funny as his late-night legacy""",link,https://www.washingtonpost.com/lifestyle/style/david-lettermans-friends--and-shrink--make-his-twain-ceremony-as-funny-as-his-late-night-legacy/2017/10/23/b4f5a816-b79b-11e7-be94-fabb0f1e9ffb_story.html?tid=sm_fb,10/23/17 0:01,1246,17,93,1045,167,2,32,0,0,0,0.495024876,lifestyle
6250307292_10156869846597293,"b'""Must we wait for the bodies of today\'s black activists to fall before we take unchecked police and vigilante power seriously?""'",b'Perspective | We say black lives matter. The FBI says that makes us a security threat.',link,https://www.washingtonpost.com/news/posteverything/wp/2017/10/19/we-say-black-lives-matter-the-fbi-says-that-makes-us-a-security-threat/?tid=sm_fb&utm_term=.6388237a8edf,10/23/17 0:00,978,115,256,422,8,37,10,166,335,0,-0.434352518,news
6250307292_10156868840947293,"b'Confidentiality agreements help protect serial harassers, writes Minna J. Kotkin'",b'Perspective | How the legal world built a wall of silence around workplace sexual harassment',link,https://www.washingtonpost.com/outlook/how-the-legal-world-built-a-wall-of-silence-around-workplace-sexual-harassment/2017/10/20/ac1f41dc-b2b1-11e7-9e58-e6288544af98_story.html?tid=sm_fb&utm_term=.03de4df10942,10/22/17 23:00,240,20,46,125,0,8,0,21,86,0,-0.465217391,outlook
6250307292_10156871452952293,"b'Trump received five deferments during Vietnam: four for his studies in college, and one for \xe2\x80\x94 you guessed it \xe2\x80\x94 bone spurs in his heel.'","b""Analysis | McCain hits Trump where it hurts, attacking 'bone spur' deferments in Vietnam""",link,https://www.washingtonpost.com/news/the-fix/wp/2017/10/22/mccain-hits-trump-where-it-hurts-attacking-bone-spur-deferments-in-vietnam/?tid=sm_fb,10/22/17 22:04,22519,1013,2976,17490,1772,280,2687,55,235,0,0.414495924,news
6250307292_10156868349567293,"b'""What is undeniably true is that Harvey Weinstein\'s abhorrent public behavior, toward men and women, in front of witnesses, should have forced his business partners to take serious action against him years ago.""'",b'Perspective | Harvey Weinstein is also a jerk. That alone should have gotten him fired.',link,https://www.washingtonpost.com/outlook/harvey-weinstein-is-also-a-jerk-that-alone-should-have-gotten-him-fired/2017/10/20/d0aee328-b4d6-11e7-9e58-e6288544af98_story.html?tid=sm_fb&utm_term=.2225f650106c,10/22/17 22:00,750,77,57,663,9,15,3,6,54,0,-0.275862069,outlook
6250307292_10156869329777293,"b""The Patriots' mantra all season and on the sideline was to win for Tom Brady's mom, and that's just how it all worked out.""","b""Tom Brady's mom shares her moving tale of breast cancer and a Super Bowl victory""",link,https://www.washingtonpost.com/news/early-lead/wp/2017/10/22/tom-bradys-mom-shares-her-moving-tale-of-breast-cancer-and-a-super-bowl-victory/?tid=sm_fb&utm_term=.290580eb1643,10/22/17 21:30,184,7,8,146,36,2,0,0,0,0,0.473684211,news
6250307292_10156870032187293,"b'""I refuse to turn my back on my country. I will continue to serve until that ax drops, or I am given a reprieve,"" writes Teagan Gilbert.'","b""Perspective | Trump wants me out of the military because I'm transgender. But I won't abandon my country.""",link,https://www.washingtonpost.com/news/posteverything/wp/2017/10/17/trump-wants-me-out-of-the-military-because-im-trans-but-i-wont-abandon-my-country/?tid=sm_fb&utm_term=.d8fc59935f2c,10/22/17 21:00,440,47,32,361,47,4,2,10,16,0,0.14556962,news
6250307292_10156871055287293,"b'Census data shows about 2.7 million grandparents are raising their grandchildren, up 7 percent from 2009.'",b'Grandparents raising grandkids grapple with retirement and college costs at the same time',link,https://www.washingtonpost.com/local/education/the-forgotten-parents/2017/10/22/e43a92de-adc4-11e7-a908-a3470754bbb9_story.html?utm_term=.3d3c6743c44c&tid=sm_fb,10/22/17 20:18,453,40,93,209,4,60,3,173,4,0,-0.348360656,local
6250307292_10156869397917293,"b'""I fully expect to celebrate Christmas even if I never hear a \'Merry Christmas,\' because nothing in my faith tradition teaches that the celebration of Christmas depends upon the salutations I receive on the street.""'","b""Opinion | I don't care about 'Merry Christmas'""",link,https://www.washingtonpost.com/opinions/i-dont-care-about-merry-christmas/2017/10/20/067a47ec-b516-11e7-a908-a3470754bbb9_story.html?utm_term=.d8e531d80dc8&tid=sm_fb,10/22/17 20:00,9238,649,925,8046,800,30,325,8,29,0,0.456375839,opinions
6250307292_10156870906772293,"b'The debut of the Trump Organization\'s ""American Idea"" hotel brand in the Mississippi Delta offers the first glimpse into how Trump\'s sons will steer the company while he is in the White House.'",b'Blues brothers Don Jr. and Eric Trump gamble on Mississippi tourism',link,https://www.washingtonpost.com/politics/blues-brothers-don-jr-and-eric-trump-gamble-on-mississippi-tourism/2017/10/22/e906c8f0-aacc-11e7-b3aa-c0e2e1d41e38_story.html?tid=sm_fb,10/22/17 19:40,310,89,50,71,5,11,74,5,144,0,-0.146443515,politics
6250307292_10156868915837293,"b'In the letters, Obama writes about the tensions that have animated much of his life \xe2\x80\x94 how to reckon with his international and mixed-race background to find his place in a world beset by class and racial distinctions.'",b'Letters from a young Obama reveal an author struggling with his place in the world',link,https://www.washingtonpost.com/news/grade-point/wp/2017/10/19/from-barack-with-love-in-letters-to-a-college-lover-a-young-obama-searches-for-purpose/?tid=sm_fb&utm_term=.6081766646b0,10/22/17 19:00,408,42,59,322,75,6,1,3,1,0,0.418604651,news
6250307292_10156870650207293,b'She recognized bedbugs from having worked in a hotel. They crawled out from the seat in front of her during a 9-hour flight.',"b""British Airways apologizes after passengers say bedbug-infested flight left them 'covered in bites'""",link,https://www.washingtonpost.com/news/dr-gridlock/wp/2017/10/22/british-airways-apologizes-after-passengers-say-bedbug-infested-flight-left-them-covered-in-bites/?tid=sm_fb,10/22/17 18:30,2608,168,412,469,8,1566,12,94,459,0,-0.12459093,news
6250307292_10156868727842293,"b'Some accused the government of not doing enough to prevent the attacks, others cited a shift in strategy by the Taliban.'","b'After a bloody week in Afghanistan, elected officials seek answers from Ghani'",link,https://www.washingtonpost.com/world/asia_pacific/after-a-bloody-week-in-afghanistan-elected-officials-seek-answers-from-ghani/2017/10/22/a894535c-b71d-11e7-99c6-46bdf7f6f8ba_story.html?tid=sm_fb&utm_term=.1b0b57c12f12,10/22/17 18:00,42,10,12,29,0,5,1,2,5,0,-0.230769231,world
6250307292_10156870412647293,"b""Sherin Mathews's father claims he sent her alone into an alley in the middle of the night. Police say they have 'most likely' found her body.""",b'A dad said he banished his 3-year-old as punishment. Police may have just found her body.',link,https://www.washingtonpost.com/news/post-nation/wp/2017/10/24/father-of-missing-3-year-old-now-says-he-watched-her-choke-on-milk-and-die-affidavit-states/,10/22/17 17:30,5098,297,270,370,5,71,2,2615,2035,0,-0.491010998,news
6250307292_10156869911957293,"b""For decades, Colombia harbored a dirty little secret \xe2\x80\x94 it was nearly impossible to get a good cup of Joe.\n\nNow, that's a thing of the past.""","b""Colombians have for years grown amazing coffee. Finally, they're drinking it.""",link,https://www.washingtonpost.com/world/the_americas/colombians-have-for-years-grown-amazing-coffee-finally-theyre-drinking-it/2017/10/22/7de94d2a-9255-11e7-8482-8dc9a7af29f9_story.html?utm_term=.467e16461209&tid=sm_fb,10/22/17 17:30,209,12,27,177,13,17,1,1,0,0,0.203125,world
6250307292_10156869393792293,"b'""Now O\'Reilly, for the second time this year, stands face to face with the very real reporting standards of the New York Times. And all he can do is whine,"" Erik Wemple writes in Opinion.'","b""Opinion | The New York Times sacks Bill O'Reilly. Again.""",link,https://www.washingtonpost.com/blogs/erik-wemple/wp/2017/10/22/the-new-york-times-sacks-bill-oreilly-again/?tid=sm_fb&utm_term=.c1534282f324,10/22/17 17:00,3056,92,214,2262,142,37,572,10,33,0,0.422544081,blogs
6250307292_10156869152672293,"b'Tillerson urged Iranian-backed militias in Iraq to ""go home,"" and warned companies doing business with the Revolutionary Guard in Iran that they could face ""great risk"" from sanctions.'","b""Tillerson tells Iranian militias in Iraq to 'go home'""",link,https://www.washingtonpost.com/world/national-security/tillerson-tells-iranian-militias-in-iraq-to-go-home/2017/10/22/45c17cea-d0d4-48a2-a98b-b489e91223a2_story.html?tid=sm_fb&utm_term=.92f624ffcb04,10/22/17 16:00,231,110,33,147,3,18,54,1,8,0,0.285714286,world
6250307292_10156869784902293,"b'She says her comments were intended to be ""provocative"" and ""rhetorical.""'",b'Lawmaker says her remarks about quarantining HIV patients were taken out of context',link,https://www.washingtonpost.com/news/to-your-health/wp/2017/10/20/georgia-lawmaker-wife-of-tom-price-asks-about-quarantining-hiv-patients/?tid=sm_fb&utm_term=.dab116b01894,10/22/17 15:00,133,76,24,34,2,7,9,6,75,0,-0.353535354,news
6250307292_10156869715772293,"b""In the clip, some of the team's white football players simulate sex acts on the black members, bending them over benches or gyrating against them on the floor.""",b'These middle school students pretended to rape black classmates on Snapchat',link,https://www.washingtonpost.com/news/local/wp/2017/10/22/these-middle-school-students-pretended-to-rape-black-classmates-on-snapchat/?tid=sm_fb&utm_term=.8cd98387e25c,10/22/17 14:30,2996,282,350,248,3,236,4,139,2366,0,-0.454512373,news
6250307292_10156869518692293,"b'One of the families believes the pair died in a ""sympathetic murder-suicide.""'","b'A gun and two dead hikers, locked in embrace: A sad story ends in the Joshua Tree wilderness'",link,https://www.washingtonpost.com/news/post-nation/wp/2017/10/22/a-gun-and-two-dead-hikers-locked-in-embrace-a-sad-story-ends-in-the-joshua-tree-wilderness/?tid=sm_fb&utm_term=.ad69a1c26d7e,10/22/17 14:00,408,16,17,108,4,13,0,281,2,0,-0.465,news
6250307292_10156869250352293,b'The Senate majority leader expressed readiness to move a bipartisan bill but wants to hear from President Trump what kind of legislation he might sign.',b'McConnell says Trump needs to provide clarity on health care',link,https://www.washingtonpost.com/news/post-politics/wp/2017/10/22/mcconnell-says-trump-needs-to-provide-clarity-on-health-care/?tid=sm_fb&utm_term=.648910dc4b0e,10/22/17 13:30,406,265,46,126,2,12,179,10,77,0,0.167857143,news
6250307292_10156869040447293,"b'""Since Kelly\'s arrival, Trump has ignited explosive cultural confrontations, failed again to repeal Obamacare and looked thoroughly hapless in his inability to articulate or stick to any position for more than an hour or so.""'","b""Opinion | Let's not staff a White House with generals ever again""",link,https://www.washingtonpost.com/blogs/right-turn/wp/2017/10/22/lets-not-staff-a-white-house-with-generals-ever-again/?tid=sm_fb&utm_term=.f58934f9a2be,10/22/17 13:00,4700,375,600,4120,202,142,100,70,66,0,0.143103448,blogs
6250307292_10156869209507293,"b'""This is a lesson to you all not to get drunk or you might take the wrong one home,"" students claim he told the class.'","b""A professor thought his 'Female or Shemale' quiz would be funny. Students want him fired.""",link,https://www.washingtonpost.com/news/grade-point/wp/2017/10/22/a-professor-thought-his-female-or-shemale-quiz-would-be-funny-students-want-him-fired/?tid=sm_fb&utm_term=.848b6bfde1bd,10/22/17 12:30,1327,93,112,211,3,238,51,22,802,0,-0.344982079,news
6250307292_10156869172712293,"b'""Not only does he owe me an apology, but he owes an apology to the American people,"" Wilson said.'","b""Rep. Wilson accuses White House chief of staff of 'character assassination,' calls for apology""",link,https://www.washingtonpost.com/news/post-politics/wp/2017/10/22/rep-wilson-accuses-white-house-chief-of-staff-of-character-assassination-calls-for-apology/?utm_term=.18f24f3eb5d1&tid=sm_fb,10/22/17 12:00,5317,477,274,4736,354,20,55,107,45,0,0.221170396,news
6250307292_10156869030222293,"b'He said John Kelly, a retired four-star Marine general, ""made the situation even worse"" by defending President Trump and joining him in attacking Rep. Frederica Wilson.'",b'Gold Star father Khizr Khan knocks White House chief of staff on military condolence controversy',link,https://www.washingtonpost.com/news/post-politics/wp/2017/10/22/gold-star-father-khizr-khan-knocks-white-house-chief-of-staff-on-military-condolence-controversy/?tid=sm_fb&utm_term=.49eaf666da57,10/22/17 11:30,3023,190,188,2642,248,31,16,69,17,0,0.233595801,news
6250307292_10156868244772293,"b'From The Post\'s Editorial Board: ""Defending transgender people, often the most vulnerable among us, means much more than bringing charges against those who attack them.""'","b""Opinion | Sessions should know prosecuting hate crimes against transgender people isn't enough""",link,https://www.washingtonpost.com/opinions/sessions-should-know-prosecuting-hate-crimes-against-transgender-people-isnt-enough/2017/10/21/781e354c-b382-11e7-9e58-e6288544af98_story.html?tid=sm_fb&utm_term=.2eb7e9c37178,10/22/17 11:00,231,52,36,181,1,4,2,6,37,0,-0.4,opinions
6250307292_10156868697082293,"b'McConnell said the effort of Bannon and others ""isn\'t going to help President Trump achieve his agenda.""'","b""McConnell: Bannon, others gunning to knock off GOP incumbents are 'specialists at nominating people who lose'""",link,https://www.washingtonpost.com/news/post-politics/wp/2017/10/22/mcconnell-bannon-others-gunning-to-knock-off-gop-incumbents-are-specialists-at-nominating-people-who-lose/?utm_term=.f405babc6b77&tid=sm_fb,10/22/17 10:00,447,138,31,191,3,26,215,2,10,0,0.40234375,news
6250307292_10156868577082293,b'All five living former presidents put their differences aside to help raise money for victims of a recent spate of natural disasters.',b'Five ex-presidents call for unity \xe2\x80\x94 and donations \xe2\x80\x94 at hurricane benefit concert',link,https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/10/22/five-ex-presidents-call-for-unity-and-donations-at-hurricane-benefit-concert/?utm_term=.8ace83e1819a&tid=sm_fb,10/22/17 9:33,3889,133,209,3240,623,16,5,3,2,0,0.479969183,news
6250307292_10156868219047293,"b'Irving plans to ""do something"" to protest racial injustice and police brutality ahead of the team\'s game against the San Francisco 49ers on Sunday.'","b""Cowboys' David Irving plans to protest ahead of 49ers game, but won't 'disrespect the flag'""",link,https://www.washingtonpost.com/news/early-lead/wp/2017/10/21/cowboys-david-irving-plans-to-protest-ahead-of-49ers-game-but-wont-disrespect-the-flag/?tid=sm_fb&utm_term=.47206aff4887,10/22/17 9:00,209,97,10,180,17,5,3,0,4,0,0.275862069,news
6250307292_10156868303047293,"b""The appointment had provoked global head-scratching and outrage because of Mugabe's track record of human-rights abuses.\n\nNow, it has been rescinded.""","b""Robert Mugabe, under sanction for human rights abuses, is named a WHO 'goodwill ambassador'""",link,https://www.washingtonpost.com/news/worldviews/wp/2017/10/21/robert-mugabe-under-sanction-for-human-rights-abuses-is-named-a-who-goodwill-ambassador/?utm_term=.1cd542fe618a&tid=sm_fb,10/22/17 8:45,184,65,67,87,5,9,36,5,42,0,-0.030927835,news
6250307292_10156868167042293,"b'""We wanted camaraderie and war stories. We wanted the glory of serving during battle and the recognition that came with it. None of us wanted to die.""'","b""Perspective | Those who fight our wars don't write 'blank checks' to America. The soldiers slain in Niger knew that.""",link,https://www.washingtonpost.com/news/checkpoint/wp/2017/10/22/those-who-fight-our-wars-dont-write-blank-checks-to-america-the-soldiers-slain-in-niger-knew-that/?utm_term=.64d43ddaa9a5&tid=sm_fb,10/22/17 8:30,1210,63,210,964,67,8,0,170,1,0,-0.211382114,news
6250307292_10156863203932293,"b'""I don\'t owe anyone my story, and neither do you.""'","b""Opinion | I'm a sexual assault survivor. #MeToo is incredibly isolating.""",link,https://www.washingtonpost.com/opinions/im-a-sexual-assault-survivor-metoo-is-incredibly-isolating/2017/10/20/2e5b90fa-b4e8-11e7-a908-a3470754bbb9_story.html?tid=sm_fb&utm_term=.ce1e23ef7b6c,10/22/17 8:00,1560,207,107,1363,86,14,7,72,18,0,0.007614213,opinions
6250307292_10156858224277293,"b""In West Virginia, the arbiters of what's accurate meet with those who question their methods.""",b'The fact-checkers venture into Red America to try to win over skeptics',link,https://www.washingtonpost.com/lifestyle/style/the-fact-checkers-venture-into-red-america-to-try-to-win-over-skeptics/2017/10/20/0a1d2228-b441-11e7-a908-a3470754bbb9_story.html?utm_term=.9f76388b5e04&tid=sm_fb,10/22/17 7:00,832,84,152,713,11,50,45,6,7,0,0.180672269,lifestyle
6250307292_10156855773917293,"b""Washington's faded and beloved old stadium will lose its final full-time tenant on Sunday. \n\nHere's a look back on 56 years of sports history.""",b'RFK Stadium and its sports teams: A history in photos',link,http://www.washingtonpost.com/sf/sports/wp/2017/10/20/rfk-stadium-and-its-sports-teams-a-history-in-photos/?tid=sm_fb&utm_term=.887f85831789,10/22/17 6:00,181,7,46,138,11,13,0,19,0,0,-0.093023256,sf
6250307292_10156863826122293,b'The Nationals are hunting a championship needle in a thorny and ever-shifting haystack.',"b""Nationals' next manager will inherit a World Series contender and a history of volatility""",link,https://www.washingtonpost.com/sports/nationals-next-manager-will-inherit-a-world-series-contender-and-a-history-of-volatility/2017/10/21/c1d35f80-b66d-11e7-a908-a3470754bbb9_story.html?utm_term=.c322c01b19e1&tid=sm_fb,10/22/17 5:00,47,9,3,43,0,2,0,2,0,0,-0.25,sports
6250307292_10156866471112293,"b'Powerful Typhoon Yan, expected to plow into Japan by Sunday evening, may depress voter turnout \xe2\x80\x94 which could be another boost for Prime Minister Shinzo Abe.'",b'Japanese voters brave typhoon to cast ballots in snap election',link,https://www.washingtonpost.com/world/japanese-voters-brave-typhoon-to-cast-ballot-in-snap-election/2017/10/22/8c7aeab4-b5dd-11e7-9e58-e6288544af98_story.html?tid=sm_fb,10/22/17 0:15,120,5,22,91,1,16,1,9,2,0,-0.155172414,world
6250307292_10156864239442293,b'Experts agree that raising taxes is the most effective way to reduce tobacco use.',"b'Cigarette taxes are the best way to cut smoking, scaring Big Tobacco'",link,https://www.washingtonpost.com/national/health-science/cigarette-taxes-are-the-best-way-to-cut-smoking-scaring-big-tobacco/2017/10/21/fbf51d04-9f05-11e7-8ea1-ed975285475e_story.html?tid=sm_fb&utm_term=.c9f7dc9c3815,10/22/17 0:00,1137,248,113,991,68,12,42,2,22,0,0.294520548,national
6250307292_10156863047167293,"b'""In watching Kelly speak about his son, we are seeing something terribly intimate made public and political \xe2\x80\x94 which, of course, is exactly what Trump has done in feeding this controversy.""'","b""Opinion | John Kelly's politics of grief in the public sphere""",link,https://www.washingtonpost.com/opinions/john-kellys-politics-of-grief-in-the-public-sphere/2017/10/21/5fcfe8f2-b5e2-11e7-be94-fabb0f1e9ffb_story.html?utm_term=.76b785d314f9&tid=sm_fb,10/21/17 23:00,546,216,31,229,3,9,7,155,143,0,-0.454258675,opinions
6250307292_10156863556922293,"b""Instead of paving the way to statehood, or boosting the Kurds' bargaining power in negotiations, it has triggered a humiliating reversal of fortunes for Iraq's Kurds.""",b'How the Kurdish independence referendum backfired spectacularly',link,https://www.washingtonpost.com/world/how-the-kurdish-independence-referendum-backfired-/2017/10/20/3010c820-b371-11e7-9b93-b97043e57a22_story.html?tid=sm_fb&utm_term=.f438d20d93c2,10/21/17 22:00,306,65,52,184,5,20,4,83,10,0,-0.344262295,world
6250307292_10156864047662293,b'Two-thirds of Trump supporters trust Trump more than even their favorite news outlet.',"b""Analysis | Trump's already largely won his war against the media""",link,https://www.washingtonpost.com/news/politics/wp/2017/10/20/trumps-already-largely-won-his-war-against-the-media/?tid=sm_fb&utm_term=.426df183e9d3,10/21/17 21:30,4563,1335,512,558,31,384,586,1146,1858,0,-0.298002497,news
6250307292_10156862384072293,"b'""Forget sacred. I\'ll take equal,"" Ruth Marcus writes in Opinion.'","b""Opinion | No, John Kelly, women should not be seen as 'sacred'""",link,https://www.washingtonpost.com/opinions/no-john-kelly-women-should-not-be-seen-as-sacred/2017/10/20/3c05571c-b5d9-11e7-be94-fabb0f1e9ffb_story.html?tid=sm_fb&utm_term=.c2b53c5c014f,10/21/17 21:00,5073,354,555,4463,274,55,11,34,236,0,0.012295082,opinions
6250307292_10156865609637293,"b'Parts of the conspiracy theory portrayed in the hit movie are not true, but a majority of the public believes that Lee Harvey Oswald did not act alone.'","b""You can thank Oliver Stone's sensationalized 1991 movie for the JFK document release""",link,https://www.washingtonpost.com/news/retropolis/wp/2017/10/21/you-can-thank-oliver-stones-sensationalized-1991-movie-for-the-jfk-document-release/?tid=sm_fb,10/21/17 20:30,215,96,43,174,5,21,2,3,10,0,-0.073170732,news
6250307292_10156863994657293,"b'""Our men and women placing themselves in harm\'s way and their families deserve better than the Trump crowd. The country deserves honest civilian leaders,"" Jennifer Rubin writes in Opinion.'","b'Opinion | Trump makes himself, John Kelly and everyone around them look rotten yet again'",link,https://www.washingtonpost.com/blogs/right-turn/wp/2017/10/20/trump-makes-himself-john-kelly-and-everyone-around-them-look-rotten-yet-again/?tid=sm_fb&utm_term=.a2483f345454,10/21/17 20:00,4198,289,607,3383,117,41,37,298,322,0,-0.285889571,blogs
